Source,Target
Kim SN,Hahm DH
Kim SN,Park HJ
Yeom M,Lee S
Yeom M,Oh JY
Yeom M,Lee H
Yeom M,Chae Y
Yeom M,Hahm DH
Yeom M,Park HJ
Lee S,Oh JY
Lee S,Lee H
Lee S,Chae Y
Lee S,Hahm DH
Lee S,Park HJ
Oh JY,Lee H
Oh JY,Chae Y
Oh JY,Hahm DH
Oh JY,Park HJ
Lee H,Chae Y
Lee H,Hahm DH
Lee H,Park HJ
Chae Y,Hahm DH
Chae Y,Park HJ
Godfrey DA,Chen K
Godfrey DA,O'Toole TR
Godfrey DA,Mustapha AIAA
Chen K,O'Toole TR
Chen K,Mustapha AIAA
Galaz-Montoya M,Wright SJ
Galaz-Montoya M,Rodriguez GJ
Galaz-Montoya M,Lichtarge O
Galaz-Montoya M,Wensel TG
Wright SJ,Rodriguez GJ
Wright SJ,Lichtarge O
Wright SJ,Wensel TG
Rodriguez GJ,Lichtarge O
Rodriguez GJ,Wensel TG
Bombeiro AL,Hell RC
Bombeiro AL,Simões GF
Bombeiro AL,Castro MV
Bombeiro AL,Oliveira AL
Hell RC,Simões GF
Hell RC,Castro MV
Hell RC,Oliveira AL
Simões GF,Castro MV
Simões GF,Oliveira AL
El-Naggar T,Carretero ME
El-Naggar T,Arce C
El-Naggar T,Gómez-Serranillos MP
Carretero ME,Arce C
Carretero ME,Gómez-Serranillos MP
Cote-Vélez A,Martínez Báez A
Cote-Vélez A,Lezama L
Cote-Vélez A,Uribe RM
Cote-Vélez A,Joseph-Bravo P
Cote-Vélez A,Charli JL
Martínez Báez A,Lezama L
Martínez Báez A,Uribe RM
Martínez Báez A,Joseph-Bravo P
Martínez Báez A,Charli JL
Lezama L,Uribe RM
Lezama L,Joseph-Bravo P
Lezama L,Charli JL
Uribe RM,Joseph-Bravo P
Uribe RM,Charli JL
Gómez-Gonzalo M,Martin-Fernandez M
Gómez-Gonzalo M,Martínez-Murillo R
Gómez-Gonzalo M,Mederos S
Gómez-Gonzalo M,Hernández-Vivanco A
Gómez-Gonzalo M,Jamison S
Gómez-Gonzalo M,Fernandez AP
Gómez-Gonzalo M,Serrano J
Gómez-Gonzalo M,Calero P
Gómez-Gonzalo M,Futch HS
Gómez-Gonzalo M,Corpas R
Gómez-Gonzalo M,Sanfeliu C
Gómez-Gonzalo M,Perea G
Gómez-Gonzalo M,Araque A
Martin-Fernandez M,Martínez-Murillo R
Martin-Fernandez M,Mederos S
Martin-Fernandez M,Hernández-Vivanco A
Martin-Fernandez M,Jamison S
Martin-Fernandez M,Fernandez AP
Martin-Fernandez M,Serrano J
Martin-Fernandez M,Calero P
Martin-Fernandez M,Futch HS
Martin-Fernandez M,Corpas R
Martin-Fernandez M,Sanfeliu C
Martin-Fernandez M,Perea G
Martin-Fernandez M,Araque A
Martínez-Murillo R,Mederos S
Martínez-Murillo R,Hernández-Vivanco A
Martínez-Murillo R,Jamison S
Martínez-Murillo R,Fernandez AP
Martínez-Murillo R,Serrano J
Martínez-Murillo R,Calero P
Martínez-Murillo R,Futch HS
Martínez-Murillo R,Corpas R
Martínez-Murillo R,Sanfeliu C
Martínez-Murillo R,Perea G
Martínez-Murillo R,Araque A
Mederos S,Hernández-Vivanco A
Mederos S,Jamison S
Mederos S,Fernandez AP
Mederos S,Serrano J
Mederos S,Calero P
Mederos S,Futch HS
Mederos S,Corpas R
Mederos S,Sanfeliu C
Mederos S,Perea G
Mederos S,Araque A
Hernández-Vivanco A,Jamison S
Hernández-Vivanco A,Fernandez AP
Hernández-Vivanco A,Serrano J
Hernández-Vivanco A,Calero P
Hernández-Vivanco A,Futch HS
Hernández-Vivanco A,Corpas R
Hernández-Vivanco A,Sanfeliu C
Hernández-Vivanco A,Perea G
Hernández-Vivanco A,Araque A
Jamison S,Fernandez AP
Jamison S,Serrano J
Jamison S,Calero P
Jamison S,Futch HS
Jamison S,Corpas R
Jamison S,Sanfeliu C
Jamison S,Perea G
Jamison S,Araque A
Fernandez AP,Serrano J
Fernandez AP,Calero P
Fernandez AP,Futch HS
Fernandez AP,Corpas R
Fernandez AP,Sanfeliu C
Fernandez AP,Perea G
Fernandez AP,Araque A
Serrano J,Calero P
Serrano J,Futch HS
Serrano J,Corpas R
Serrano J,Sanfeliu C
Serrano J,Perea G
Serrano J,Araque A
Calero P,Futch HS
Calero P,Corpas R
Calero P,Sanfeliu C
Calero P,Perea G
Calero P,Araque A
Futch HS,Corpas R
Futch HS,Sanfeliu C
Futch HS,Perea G
Futch HS,Araque A
Corpas R,Sanfeliu C
Corpas R,Perea G
Corpas R,Araque A
Sanfeliu C,Perea G
Sanfeliu C,Araque A
Stamp LA,Gwynne RM
Stamp LA,Foong JPP
Stamp LA,Lomax AE
Stamp LA,Hao MM
Stamp LA,Kaplan DI
Stamp LA,Reid CA
Stamp LA,Petrou S
Stamp LA,Allen AM
Stamp LA,Bornstein JC
Stamp LA,Young HM
Gwynne RM,Foong JPP
Gwynne RM,Lomax AE
Gwynne RM,Hao MM
Gwynne RM,Kaplan DI
Gwynne RM,Reid CA
Gwynne RM,Petrou S
Gwynne RM,Allen AM
Gwynne RM,Bornstein JC
Gwynne RM,Young HM
Foong JPP,Lomax AE
Foong JPP,Hao MM
Foong JPP,Kaplan DI
Foong JPP,Reid CA
Foong JPP,Petrou S
Foong JPP,Allen AM
Foong JPP,Bornstein JC
Foong JPP,Young HM
Lomax AE,Hao MM
Lomax AE,Kaplan DI
Lomax AE,Reid CA
Lomax AE,Petrou S
Lomax AE,Allen AM
Lomax AE,Bornstein JC
Lomax AE,Young HM
Hao MM,Kaplan DI
Hao MM,Reid CA
Hao MM,Petrou S
Hao MM,Allen AM
Hao MM,Bornstein JC
Hao MM,Young HM
Kaplan DI,Reid CA
Kaplan DI,Petrou S
Kaplan DI,Allen AM
Kaplan DI,Bornstein JC
Kaplan DI,Young HM
Reid CA,Petrou S
Reid CA,Allen AM
Reid CA,Bornstein JC
Reid CA,Young HM
Petrou S,Allen AM
Petrou S,Bornstein JC
Petrou S,Young HM
Allen AM,Bornstein JC
Allen AM,Young HM
Krueger JM,Majde JA
Blazevic S,Merkler M
Blazevic S,Persic D
Blazevic S,Hranilovic D
Merkler M,Persic D
Merkler M,Hranilovic D
Han KM,Kim D
Han KM,Sim Y
Han KM,Kang J
Han KM,Kim A
Han KM,Won E
Han KM,Tae WS
Han KM,Ham BJ
Kim D,Sim Y
Kim D,Kang J
Kim D,Kim A
Kim D,Won E
Kim D,Tae WS
Kim D,Ham BJ
Sim Y,Kang J
Sim Y,Kim A
Sim Y,Won E
Sim Y,Tae WS
Sim Y,Ham BJ
Kang J,Kim A
Kang J,Won E
Kang J,Tae WS
Kang J,Ham BJ
Kim A,Won E
Kim A,Tae WS
Kim A,Ham BJ
Won E,Tae WS
Won E,Ham BJ
Prado VF,Janickova H
Prado VF,Al-Onaizi MA
Prado VF,Prado MA
Janickova H,Al-Onaizi MA
Janickova H,Prado MA
Pogatzki-Zahn EM,Segelcke D
Pogatzki-Zahn EM,Schug SA
Chi L,Mahbub R
Chi L,Gao B
Chi L,Bian X
Chi L,Tu P
Chi L,Ru H
Chi L,Lu K
Mahbub R,Gao B
Mahbub R,Bian X
Mahbub R,Tu P
Mahbub R,Ru H
Mahbub R,Lu K
Gao B,Bian X
Gao B,Tu P
Gao B,Ru H
Gao B,Lu K
Bian X,Tu P
Bian X,Ru H
Bian X,Lu K
Tu P,Ru H
Tu P,Lu K
Murayama S,Yamamoto K
Murayama S,Kaneko M
Murayama S,Ogiso B
Murayama S,Kobayashi M
Yamamoto K,Kaneko M
Yamamoto K,Ogiso B
Yamamoto K,Kobayashi M
Kaneko M,Ogiso B
Kaneko M,Kobayashi M
Aprajita,Sharma G
Aprajita,Aggarwal S
Piotrowska A,Popiolek-Barczyk K
Piotrowska A,Pavone F
Piotrowska A,Mika J
Popiolek-Barczyk K,Pavone F
Popiolek-Barczyk K,Mika J
Malerba P,Straudi S
Malerba P,Fregni F
Malerba P,Bazhenov M
Malerba P,Basaglia N
Straudi S,Fregni F
Straudi S,Bazhenov M
Straudi S,Basaglia N
Fregni F,Bazhenov M
Fregni F,Basaglia N
Serysheva II,Baker MR
Serysheva II,Fan G
Huang D,Liu D
Huang D,Yin J
Huang D,Qian T
Huang D,Shrestha S
Huang D,Ni H
Liu D,Yin J
Liu D,Qian T
Liu D,Shrestha S
Liu D,Ni H
Yin J,Qian T
Yin J,Shrestha S
Yin J,Ni H
Qian T,Shrestha S
Qian T,Ni H
Jiang X,Yu M
Jiang X,Uy J
Jiang X,Fuller TW
Jiang X,Jones C
Jiang X,Shen B
Jiang X,Wang J
Jiang X,Roppolo JR
Jiang X,de Groat WC
Jiang X,Tai C
Yu M,Uy J
Yu M,Fuller TW
Yu M,Jones C
Yu M,Shen B
Yu M,Wang J
Yu M,Roppolo JR
Yu M,de Groat WC
Yu M,Tai C
Uy J,Fuller TW
Uy J,Jones C
Uy J,Shen B
Uy J,Wang J
Uy J,Roppolo JR
Uy J,de Groat WC
Uy J,Tai C
Fuller TW,Jones C
Fuller TW,Shen B
Fuller TW,Wang J
Fuller TW,Roppolo JR
Fuller TW,de Groat WC
Fuller TW,Tai C
Jones C,Shen B
Jones C,Wang J
Jones C,Roppolo JR
Jones C,de Groat WC
Jones C,Tai C
Shen B,Wang J
Shen B,Roppolo JR
Shen B,de Groat WC
Shen B,Tai C
Wang J,Roppolo JR
Wang J,de Groat WC
Wang J,Tai C
Roppolo JR,de Groat WC
Roppolo JR,Tai C
Kamińska K,Noworyta-Sokołowska K
Kamińska K,Jurczak A
Kamińska K,Górska A
Kamińska K,Rogóż Z
Kamińska K,Gołembiowska K
Noworyta-Sokołowska K,Jurczak A
Noworyta-Sokołowska K,Górska A
Noworyta-Sokołowska K,Rogóż Z
Noworyta-Sokołowska K,Gołembiowska K
Jurczak A,Górska A
Jurczak A,Rogóż Z
Jurczak A,Gołembiowska K
Górska A,Rogóż Z
Górska A,Gołembiowska K
Nazimek K,Strobel S
Nazimek K,Bryniarski P
Nazimek K,Kozlowski M
Nazimek K,Filipczak-Bryniarska I
Nazimek K,Bryniarski K
Strobel S,Bryniarski P
Strobel S,Kozlowski M
Strobel S,Filipczak-Bryniarska I
Strobel S,Bryniarski K
Bryniarski P,Kozlowski M
Bryniarski P,Filipczak-Bryniarska I
Bryniarski P,Bryniarski K
Kozlowski M,Filipczak-Bryniarska I
Kozlowski M,Bryniarski K
Dinan TG,Cryan JF
Zhang QL,Fu BM
Zhang QL,Zhang ZJ
Siqueira-Lima PS,Brito RG
Siqueira-Lima PS,Araújo-Filho HG
Siqueira-Lima PS,Santos PL
Siqueira-Lima PS,Lucchesi A
Siqueira-Lima PS,Araújo AAS
Siqueira-Lima PS,Menezes PP
Siqueira-Lima PS,Scotti L
Siqueira-Lima PS,Scotti MT
Siqueira-Lima PS,Menezes IRA
Siqueira-Lima PS,Coutinho HDM
Siqueira-Lima PS,Zengin G
Siqueira-Lima PS,Aktumsek A
Siqueira-Lima PS,Antoniolli AR
Siqueira-Lima PS,Quintans-Júnior LJ
Siqueira-Lima PS,Quintans JSS
Brito RG,Araújo-Filho HG
Brito RG,Santos PL
Brito RG,Lucchesi A
Brito RG,Araújo AAS
Brito RG,Menezes PP
Brito RG,Scotti L
Brito RG,Scotti MT
Brito RG,Menezes IRA
Brito RG,Coutinho HDM
Brito RG,Zengin G
Brito RG,Aktumsek A
Brito RG,Antoniolli AR
Brito RG,Quintans-Júnior LJ
Brito RG,Quintans JSS
Araújo-Filho HG,Santos PL
Araújo-Filho HG,Lucchesi A
Araújo-Filho HG,Araújo AAS
Araújo-Filho HG,Menezes PP
Araújo-Filho HG,Scotti L
Araújo-Filho HG,Scotti MT
Araújo-Filho HG,Menezes IRA
Araújo-Filho HG,Coutinho HDM
Araújo-Filho HG,Zengin G
Araújo-Filho HG,Aktumsek A
Araújo-Filho HG,Antoniolli AR
Araújo-Filho HG,Quintans-Júnior LJ
Araújo-Filho HG,Quintans JSS
Santos PL,Lucchesi A
Santos PL,Araújo AAS
Santos PL,Menezes PP
Santos PL,Scotti L
Santos PL,Scotti MT
Santos PL,Menezes IRA
Santos PL,Coutinho HDM
Santos PL,Zengin G
Santos PL,Aktumsek A
Santos PL,Antoniolli AR
Santos PL,Quintans-Júnior LJ
Santos PL,Quintans JSS
Lucchesi A,Araújo AAS
Lucchesi A,Menezes PP
Lucchesi A,Scotti L
Lucchesi A,Scotti MT
Lucchesi A,Menezes IRA
Lucchesi A,Coutinho HDM
Lucchesi A,Zengin G
Lucchesi A,Aktumsek A
Lucchesi A,Antoniolli AR
Lucchesi A,Quintans-Júnior LJ
Lucchesi A,Quintans JSS
Araújo AAS,Menezes PP
Araújo AAS,Scotti L
Araújo AAS,Scotti MT
Araújo AAS,Menezes IRA
Araújo AAS,Coutinho HDM
Araújo AAS,Zengin G
Araújo AAS,Aktumsek A
Araújo AAS,Antoniolli AR
Araújo AAS,Quintans-Júnior LJ
Araújo AAS,Quintans JSS
Menezes PP,Scotti L
Menezes PP,Scotti MT
Menezes PP,Menezes IRA
Menezes PP,Coutinho HDM
Menezes PP,Zengin G
Menezes PP,Aktumsek A
Menezes PP,Antoniolli AR
Menezes PP,Quintans-Júnior LJ
Menezes PP,Quintans JSS
Scotti L,Scotti MT
Scotti L,Menezes IRA
Scotti L,Coutinho HDM
Scotti L,Zengin G
Scotti L,Aktumsek A
Scotti L,Antoniolli AR
Scotti L,Quintans-Júnior LJ
Scotti L,Quintans JSS
Scotti MT,Menezes IRA
Scotti MT,Coutinho HDM
Scotti MT,Zengin G
Scotti MT,Aktumsek A
Scotti MT,Antoniolli AR
Scotti MT,Quintans-Júnior LJ
Scotti MT,Quintans JSS
Menezes IRA,Coutinho HDM
Menezes IRA,Zengin G
Menezes IRA,Aktumsek A
Menezes IRA,Antoniolli AR
Menezes IRA,Quintans-Júnior LJ
Menezes IRA,Quintans JSS
Coutinho HDM,Zengin G
Coutinho HDM,Aktumsek A
Coutinho HDM,Antoniolli AR
Coutinho HDM,Quintans-Júnior LJ
Coutinho HDM,Quintans JSS
Zengin G,Aktumsek A
Zengin G,Antoniolli AR
Zengin G,Quintans-Júnior LJ
Zengin G,Quintans JSS
Aktumsek A,Antoniolli AR
Aktumsek A,Quintans-Júnior LJ
Aktumsek A,Quintans JSS
Antoniolli AR,Quintans-Júnior LJ
Antoniolli AR,Quintans JSS
Conti P,Lessiani G
Conti P,Kritas SK
Conti P,Ronconi G
Conti P,Caraffa A
Conti P,Theoharides TC
Lessiani G,Kritas SK
Lessiani G,Ronconi G
Lessiani G,Caraffa A
Lessiani G,Theoharides TC
Kritas SK,Ronconi G
Kritas SK,Caraffa A
Kritas SK,Theoharides TC
Ronconi G,Caraffa A
Ronconi G,Theoharides TC
Benade V,Nirogi R
Benade V,Bhyrapuneni G
Benade V,Daripelli S
Benade V,Ayyanki G
Benade V,Irappanavar S
Benade V,Ponnamaneni R
Benade V,Manoharan A
Nirogi R,Bhyrapuneni G
Nirogi R,Daripelli S
Nirogi R,Ayyanki G
Nirogi R,Irappanavar S
Nirogi R,Ponnamaneni R
Nirogi R,Manoharan A
Bhyrapuneni G,Daripelli S
Bhyrapuneni G,Ayyanki G
Bhyrapuneni G,Irappanavar S
Bhyrapuneni G,Ponnamaneni R
Bhyrapuneni G,Manoharan A
Daripelli S,Ayyanki G
Daripelli S,Irappanavar S
Daripelli S,Ponnamaneni R
Daripelli S,Manoharan A
Ayyanki G,Irappanavar S
Ayyanki G,Ponnamaneni R
Ayyanki G,Manoharan A
Irappanavar S,Ponnamaneni R
Irappanavar S,Manoharan A
Schulze U,Brast S
Schulze U,Grabner A
Schulze U,Albiker C
Schulze U,Snieder B
Schulze U,Holle S
Schulze U,Schlatter E
Schulze U,Schröter R
Schulze U,Pavenstädt H
Schulze U,Herrmann E
Schulze U,Lambert C
Schulze U,Spoden GA
Schulze U,Florin L
Schulze U,Saftig P
Schulze U,Ciarimboli G
Brast S,Grabner A
Brast S,Albiker C
Brast S,Snieder B
Brast S,Holle S
Brast S,Schlatter E
Brast S,Schröter R
Brast S,Pavenstädt H
Brast S,Herrmann E
Brast S,Lambert C
Brast S,Spoden GA
Brast S,Florin L
Brast S,Saftig P
Brast S,Ciarimboli G
Grabner A,Albiker C
Grabner A,Snieder B
Grabner A,Holle S
Grabner A,Schlatter E
Grabner A,Schröter R
Grabner A,Pavenstädt H
Grabner A,Herrmann E
Grabner A,Lambert C
Grabner A,Spoden GA
Grabner A,Florin L
Grabner A,Saftig P
Grabner A,Ciarimboli G
Albiker C,Snieder B
Albiker C,Holle S
Albiker C,Schlatter E
Albiker C,Schröter R
Albiker C,Pavenstädt H
Albiker C,Herrmann E
Albiker C,Lambert C
Albiker C,Spoden GA
Albiker C,Florin L
Albiker C,Saftig P
Albiker C,Ciarimboli G
Snieder B,Holle S
Snieder B,Schlatter E
Snieder B,Schröter R
Snieder B,Pavenstädt H
Snieder B,Herrmann E
Snieder B,Lambert C
Snieder B,Spoden GA
Snieder B,Florin L
Snieder B,Saftig P
Snieder B,Ciarimboli G
Holle S,Schlatter E
Holle S,Schröter R
Holle S,Pavenstädt H
Holle S,Herrmann E
Holle S,Lambert C
Holle S,Spoden GA
Holle S,Florin L
Holle S,Saftig P
Holle S,Ciarimboli G
Schlatter E,Schröter R
Schlatter E,Pavenstädt H
Schlatter E,Herrmann E
Schlatter E,Lambert C
Schlatter E,Spoden GA
Schlatter E,Florin L
Schlatter E,Saftig P
Schlatter E,Ciarimboli G
Schröter R,Pavenstädt H
Schröter R,Herrmann E
Schröter R,Lambert C
Schröter R,Spoden GA
Schröter R,Florin L
Schröter R,Saftig P
Schröter R,Ciarimboli G
Pavenstädt H,Herrmann E
Pavenstädt H,Lambert C
Pavenstädt H,Spoden GA
Pavenstädt H,Florin L
Pavenstädt H,Saftig P
Pavenstädt H,Ciarimboli G
Herrmann E,Lambert C
Herrmann E,Spoden GA
Herrmann E,Florin L
Herrmann E,Saftig P
Herrmann E,Ciarimboli G
Lambert C,Spoden GA
Lambert C,Florin L
Lambert C,Saftig P
Lambert C,Ciarimboli G
Spoden GA,Florin L
Spoden GA,Saftig P
Spoden GA,Ciarimboli G
Florin L,Saftig P
Florin L,Ciarimboli G
Di Santo S,Seiler S
Di Santo S,Ducray AD
Di Santo S,Meyer M
Di Santo S,Widmer HR
Seiler S,Ducray AD
Seiler S,Meyer M
Seiler S,Widmer HR
Ducray AD,Meyer M
Ducray AD,Widmer HR
Kostić M,Munjiza A
Kostić M,Pesic D
Kostić M,Peljto A
Kostić M,Novakovic I
Kostić M,Dobricic V
Kostić M,Tosevski DL
Kostić M,Mijajlovic M
Munjiza A,Pesic D
Munjiza A,Peljto A
Munjiza A,Novakovic I
Munjiza A,Dobricic V
Munjiza A,Tosevski DL
Munjiza A,Mijajlovic M
Pesic D,Peljto A
Pesic D,Novakovic I
Pesic D,Dobricic V
Pesic D,Tosevski DL
Pesic D,Mijajlovic M
Peljto A,Novakovic I
Peljto A,Dobricic V
Peljto A,Tosevski DL
Peljto A,Mijajlovic M
Novakovic I,Dobricic V
Novakovic I,Tosevski DL
Novakovic I,Mijajlovic M
Dobricic V,Tosevski DL
Dobricic V,Mijajlovic M
Erndt-Marino JD,Hahn MS
Wesmiller SW,Sereika SM
Wesmiller SW,Bender CM
Wesmiller SW,Bovbjerg D
Wesmiller SW,Ahrendt G
Wesmiller SW,Bonaventura M
Wesmiller SW,Conley YP
Sereika SM,Bender CM
Sereika SM,Bovbjerg D
Sereika SM,Ahrendt G
Sereika SM,Bonaventura M
Sereika SM,Conley YP
Bender CM,Bovbjerg D
Bender CM,Ahrendt G
Bender CM,Bonaventura M
Bender CM,Conley YP
Bovbjerg D,Ahrendt G
Bovbjerg D,Bonaventura M
Bovbjerg D,Conley YP
Ahrendt G,Bonaventura M
Ahrendt G,Conley YP
Wei S,Xiao X
Wei S,Wang J
Wei S,Sun S
Wei S,Li Z
Wei S,Xu K
Wei S,Li F
Wei S,Gao J
Wei S,Zhu D
Wei S,Qiao M
Xiao X,Wang J
Xiao X,Sun S
Xiao X,Li Z
Xiao X,Xu K
Xiao X,Li F
Xiao X,Gao J
Xiao X,Zhu D
Xiao X,Qiao M
Wang J,Sun S
Wang J,Li Z
Wang J,Xu K
Wang J,Li F
Wang J,Gao J
Wang J,Zhu D
Wang J,Qiao M
Sun S,Li Z
Sun S,Xu K
Sun S,Li F
Sun S,Gao J
Sun S,Zhu D
Sun S,Qiao M
Li Z,Xu K
Li Z,Li F
Li Z,Gao J
Li Z,Zhu D
Li Z,Qiao M
Xu K,Li F
Xu K,Gao J
Xu K,Zhu D
Xu K,Qiao M
Li F,Gao J
Li F,Zhu D
Li F,Qiao M
Gao J,Zhu D
Gao J,Qiao M
Wu Y,Li Y
Wu Y,Jia Y
Wu Y,Wei C
Wu Y,Xu H
Wu Y,Guo R
Wu Y,Li Y
Wu Y,Jia J
Wu Y,Qi X
Wu Y,Gao X
Li Y,Jia Y
Li Y,Wei C
Li Y,Xu H
Li Y,Guo R
Li Y,Li Y
Li Y,Jia J
Li Y,Qi X
Li Y,Gao X
Jia Y,Wei C
Jia Y,Xu H
Jia Y,Guo R
Jia Y,Li Y
Jia Y,Jia J
Jia Y,Qi X
Jia Y,Gao X
Wei C,Xu H
Wei C,Guo R
Wei C,Li Y
Wei C,Jia J
Wei C,Qi X
Wei C,Gao X
Xu H,Guo R
Xu H,Li Y
Xu H,Jia J
Xu H,Qi X
Xu H,Gao X
Guo R,Li Y
Guo R,Jia J
Guo R,Qi X
Guo R,Gao X
Li Y,Jia J
Li Y,Qi X
Li Y,Gao X
Jia J,Qi X
Jia J,Gao X
Liu C,Zhang L
Liu C,Wu J
Liu C,Sui X
Liu C,Xu Y
Liu C,Huang L
Liu C,Han Y
Liu C,Zhu H
Liu C,Li Y
Liu C,Sun X
Liu C,Qin C
Zhang L,Wu J
Zhang L,Sui X
Zhang L,Xu Y
Zhang L,Huang L
Zhang L,Han Y
Zhang L,Zhu H
Zhang L,Li Y
Zhang L,Sun X
Zhang L,Qin C
Wu J,Sui X
Wu J,Xu Y
Wu J,Huang L
Wu J,Han Y
Wu J,Zhu H
Wu J,Li Y
Wu J,Sun X
Wu J,Qin C
Sui X,Xu Y
Sui X,Huang L
Sui X,Han Y
Sui X,Zhu H
Sui X,Li Y
Sui X,Sun X
Sui X,Qin C
Xu Y,Huang L
Xu Y,Han Y
Xu Y,Zhu H
Xu Y,Li Y
Xu Y,Sun X
Xu Y,Qin C
Huang L,Han Y
Huang L,Zhu H
Huang L,Li Y
Huang L,Sun X
Huang L,Qin C
Han Y,Zhu H
Han Y,Li Y
Han Y,Sun X
Han Y,Qin C
Zhu H,Li Y
Zhu H,Sun X
Zhu H,Qin C
Li Y,Sun X
Li Y,Qin C
Witkin JM,Li J
Witkin JM,Gilmour G
Witkin JM,Mitchell SN
Witkin JM,Carter G
Witkin JM,Gleason SD
Witkin JM,Seidel WF
Witkin JM,Eastwood BJ
Witkin JM,McCarthy A
Witkin JM,Porter WJ
Witkin JM,Reel J
Witkin JM,Gardinier KM
Witkin JM,Kato AS
Witkin JM,Wafford KA
Li J,Gilmour G
Li J,Mitchell SN
Li J,Carter G
Li J,Gleason SD
Li J,Seidel WF
Li J,Eastwood BJ
Li J,McCarthy A
Li J,Porter WJ
Li J,Reel J
Li J,Gardinier KM
Li J,Kato AS
Li J,Wafford KA
Gilmour G,Mitchell SN
Gilmour G,Carter G
Gilmour G,Gleason SD
Gilmour G,Seidel WF
Gilmour G,Eastwood BJ
Gilmour G,McCarthy A
Gilmour G,Porter WJ
Gilmour G,Reel J
Gilmour G,Gardinier KM
Gilmour G,Kato AS
Gilmour G,Wafford KA
Mitchell SN,Carter G
Mitchell SN,Gleason SD
Mitchell SN,Seidel WF
Mitchell SN,Eastwood BJ
Mitchell SN,McCarthy A
Mitchell SN,Porter WJ
Mitchell SN,Reel J
Mitchell SN,Gardinier KM
Mitchell SN,Kato AS
Mitchell SN,Wafford KA
Carter G,Gleason SD
Carter G,Seidel WF
Carter G,Eastwood BJ
Carter G,McCarthy A
Carter G,Porter WJ
Carter G,Reel J
Carter G,Gardinier KM
Carter G,Kato AS
Carter G,Wafford KA
Gleason SD,Seidel WF
Gleason SD,Eastwood BJ
Gleason SD,McCarthy A
Gleason SD,Porter WJ
Gleason SD,Reel J
Gleason SD,Gardinier KM
Gleason SD,Kato AS
Gleason SD,Wafford KA
Seidel WF,Eastwood BJ
Seidel WF,McCarthy A
Seidel WF,Porter WJ
Seidel WF,Reel J
Seidel WF,Gardinier KM
Seidel WF,Kato AS
Seidel WF,Wafford KA
Eastwood BJ,McCarthy A
Eastwood BJ,Porter WJ
Eastwood BJ,Reel J
Eastwood BJ,Gardinier KM
Eastwood BJ,Kato AS
Eastwood BJ,Wafford KA
McCarthy A,Porter WJ
McCarthy A,Reel J
McCarthy A,Gardinier KM
McCarthy A,Kato AS
McCarthy A,Wafford KA
Porter WJ,Reel J
Porter WJ,Gardinier KM
Porter WJ,Kato AS
Porter WJ,Wafford KA
Reel J,Gardinier KM
Reel J,Kato AS
Reel J,Wafford KA
Gardinier KM,Kato AS
Gardinier KM,Wafford KA
Lukacs M,Tajti J
Lukacs M,Fulop F
Lukacs M,Toldi J
Lukacs M,Edvinsson L
Lukacs M,Vecsei L
Tajti J,Fulop F
Tajti J,Toldi J
Tajti J,Edvinsson L
Tajti J,Vecsei L
Fulop F,Toldi J
Fulop F,Edvinsson L
Fulop F,Vecsei L
Toldi J,Edvinsson L
Toldi J,Vecsei L
Lv K,Fan YH
Lv K,Xu L
Lv K,Xu MS
Fan YH,Xu L
Fan YH,Xu MS
Takagi S,Kono Y
Takagi S,Nagase M
Takagi S,Mochio S
Takagi S,Kato F
Kono Y,Nagase M
Kono Y,Mochio S
Kono Y,Kato F
Nagase M,Mochio S
Nagase M,Kato F
Yarwood SJ,Parnell E
Yarwood SJ,Bird RJ
Baumgartner C,Hubacher T
Baumgartner C,Krayer M
Baumgartner C,Gschossmann J
Hubacher T,Krayer M
Hubacher T,Gschossmann J
Akiyama T,Hayashi Y
Akiyama T,Hanaoka Y
Akiyama T,Shibata T
Akiyama T,Akiyama M
Akiyama T,Nakamura K
Akiyama T,Tsuyusaki Y
Akiyama T,Kubota M
Akiyama T,Yoshinaga H
Akiyama T,Kobayashi K
Hayashi Y,Hanaoka Y
Hayashi Y,Shibata T
Hayashi Y,Akiyama M
Hayashi Y,Nakamura K
Hayashi Y,Tsuyusaki Y
Hayashi Y,Kubota M
Hayashi Y,Yoshinaga H
Hayashi Y,Kobayashi K
Hanaoka Y,Shibata T
Hanaoka Y,Akiyama M
Hanaoka Y,Nakamura K
Hanaoka Y,Tsuyusaki Y
Hanaoka Y,Kubota M
Hanaoka Y,Yoshinaga H
Hanaoka Y,Kobayashi K
Shibata T,Akiyama M
Shibata T,Nakamura K
Shibata T,Tsuyusaki Y
Shibata T,Kubota M
Shibata T,Yoshinaga H
Shibata T,Kobayashi K
Akiyama M,Nakamura K
Akiyama M,Tsuyusaki Y
Akiyama M,Kubota M
Akiyama M,Yoshinaga H
Akiyama M,Kobayashi K
Nakamura K,Tsuyusaki Y
Nakamura K,Kubota M
Nakamura K,Yoshinaga H
Nakamura K,Kobayashi K
Tsuyusaki Y,Kubota M
Tsuyusaki Y,Yoshinaga H
Tsuyusaki Y,Kobayashi K
Kubota M,Yoshinaga H
Kubota M,Kobayashi K
Kunath J,Delaroque N
Kunath J,Szardenings M
Kunath J,Neundorf I
Kunath J,Straub RH
Delaroque N,Szardenings M
Delaroque N,Neundorf I
Delaroque N,Straub RH
Szardenings M,Neundorf I
Szardenings M,Straub RH
Bone NB,Liu Z
Bone NB,Pittet JF
